rewire_id,text,label_sexist,label_category,label_vector,split,consensus
sexism2022_english-4537,I had one punch me in the stomach. I return the favor back. First time I ever punch a lady(monster),sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,all_sexist
sexism2022_english-455,"AWALT, yes, but this sounds more than a cunty wife. Get to a hospital ASAP.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-4605,Mollie Tibbets deserved to die for her support of womens perjury in divorce courts to ruin mens lives. She is one dead bitch who will never ruin a mans life in a divorce court. Good riddance to this man hating bitch. #MGTOW,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-4608,women put in way more effort isn't the fact that women so much effort into their own appearances evidence that they care significantly about the physical appearances of others,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-4639,"STEM ain't hard, wamans can do it too!",sexist,3. animosity,3.3 backhanded gendered compliments,test,all_sexist
sexism2022_english-4668,either shes a ho or shes not. If shes not u got no shot in 5 minutes. If she is it don't matter what you say ur golden.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-4717,"Gotta say I disagree with this sentiment, Rollo’s original “rejection is better than regret” applied to making the approach and talking to women, not getting married. Man up and marry those sluts",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-4718,[URL] he should have punched her out she is nothing but a hag from the uk feel free to punch ex pats they are excrement,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-4744,"Even grandmas can be ""attractive"" in a feminine way as long as they stay reasonably fit and DONT CUT THEIR DAMN HAIR, SRSLY WHATS SO HARD TO GRASP ABOUT THIS ONE, LADIES",sexist,3. animosity,3.3 backhanded gendered compliments,test,all_sexist
sexism2022_english-4758,I won't miss that bitch lmfao,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-4780,I'm always in #TwitterJail for pissing off liberals. My claim to fame is Chelsea Handler got me sent there for calling her an alcoholic slut.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-4781,"To answer your question: No, I don’t hate all women, only the tumblr feminist ones.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-4981,"One of my arch-nemesiseses, Cat Boobs, makes use of her sexuality as a weapon (Something befitting a woman, if you ask me). Gender is totally my thing. They should have raised the kid as Batman. No confusion there.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-504,"I love how the girl writing this wanted to fuck other people, but the girl her boyfriend is fucking is the slut. Goddamn, this is too funny.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-5072,Tbh 'royal' behavior is probably the origin of the female mind. Men don't discriminate against poor/ugly people nearly half as much as girls do.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-5073,"Hmm ... in a better world I would have you asked about her profile link. She just described me and she is just my type. But with women being women, I know how this would end. A pitty. A fucking damn pitty.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-5121,3/2 Heres my point. Something's are worth jail. What's going on w/Muslims coming into the country...is worth jail. If these bitches take down Trump... It's fucking ON.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-5145,"I'd be shocked if it ever worked, usually these thots are getting stretched on the side, and after Leafyishere did the content nuke on her, the tier 3 subs lost it. She has a boyfriend is now etched in their collective memories",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-5162,You don’t have to say anything and you don’t have to block or remove her. Just move on to the *next* bitch,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-5191,"don't empower women their egos get over inflated and they don't know how to manage it, they start treating you poorly along with other people, it creates monsters",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-5206,"If I learned one thing, is never be faithful for a girlfriend, if you can fuck some bitch, DO IT, don't hesitate, one day will come, you'll regret that you haven't. Good advice. Wish I'd had it back when i dated.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-5209,Hasn't TWATFACE TWATTED ABOUT THE HORROR AT HER CONCERT.it is probably putting some vicks under her demoneyes showing how sad she is!,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-5214,I think that the issue is she's bitching about others who make more when it was her own choices that made her earn less.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-5297,"Your problem is that you're not asking her to hang out in person since she's from your workplace, pussy.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-5341,He didn't say who the whore is. He just gave the description of her straight from the bible.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-5354,"Holy crap, what a whore she was. Yeah, I'm never getting married or involving in emotionally invested relatipnships",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-5361,Women lie because it's their nature to do so. Only watch their actions.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-5375,“Don’t touch her” bitch did you not just see everything else?,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-5384,Worse. A whore who overestimates her own value.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-5453,"Assuming you're not lying (you're a femoid after all), know that your'e in the teenie tiny minority of femoids. And now you're good to go.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-5503,"I think I captured all of this perfectly with ""trailer park meth mom."" MT [USER] She is starting to get that look some women get in their 40s that is halfway between ""divorcee cruising for her kids' male friends"" and ""tranny.""",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-5551,"My theory is she shot her boyfriend because he ""came out"" as a normal person/conservative. She would have killed him, but her pink pussy hat got in the way of her aim.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-5592,"Oh Boy. 1st they take their guns, then they disarm their chefs. Looks like they will all just become vegetarians, tearing their food with bare hands eating like neanderthals until they grow a pair and take this bitch to the woodshed!",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-5649,"If you're truecel, you shouldn't be using Tinder or any shit like that. Try a church group irl where women are less corrupted.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-5676,we do not accept girls since they can lose their virginity whenever they want maybe try to join other subs like r/foreveralonewomen,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-5747,"While I agree that its a clear sign of immaturity, women still speak this way into their late 20's. The more spoiled they are the longer it lasts.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-5787,Sluts move around A LOT when single. I'm in a big metro area. We get rural girls coming in for the weekend and selling their bodies. No one back home knows what they are upto,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-5790,Another explanation is these women are herding post-college. Maybe it's a 40-60 yo cat lady effect coming out. Does anyone know a college educated woman who flip to Democrats?,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-580,"What is there to think about? Kill her, kill the friend, dump them into the Atlantic Ocean with cement. Just kidding. DUMP. THAT. BITCH. Hopefully, more men are starting to wake up and go their own way.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-5809,tl;dr: Don't be her bitch.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-5864,Anything run by women is guaranteed to be run poor.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-5867,Yes gotta get creepy on that dance floor. If you sense she has a pulse you gotta go in for the dry hump,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-5925,no thots allowed.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-5928,"Does anyone know the cause for this? Why do I hate ugly women as much as foids hate ugly men? Obviously it's because ugly women have bad personalities, are entitled, hate men, and we can sense that from a mile away. They need to work on themselves.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-5945,"[USER] If you can tell if I am trolling or not trolling, then it's not a very good troll. But other times I just hate women. You'll never know.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-595,That black whore won't cook she will see it as beneath her no doubt.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-5972,Patience is virtue little one. Stay away from the old lady cunts and all your problems will be solved. Hehe. You crack me up.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-5977,Women feel so guilty over their nature. Most women have rape fantasies but are terrified of even being touched by an ugly guy. That’s why women in gender studies are such liars. And women hate incels for exposing them.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-5994,I am so sick of this pay gap bullshit. What about the hire gap? If you are up against a woman for a job kiss your chances goodbye. She will get hired 90% of the time.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-6014,"His frame is kinda bad, it looks like he is an Ectomorph. he has to eat a shit ton to not look like a stick bug thats why the girls bitch everyone craves the fit Endomorph body type the most",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-6060,"The worst is, this cunt probably can't even see her cunt anymore and hasnt in years. Has no idea what it looks like",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-6090,"""A sane grown male will not have sex with a 15 year old girl"" LOL, either you desperately need testosterone, or you're just salty that you can't get prime teen pussy. That's a fully grown woman.",sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,all_sexist
sexism2022_english-6107,The kikes must be destroyed & women kept the fuck out of politics. 2 very hard to achieve but absolutely necessary things.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-614,"harvest ovaries and put down women when it says this they’re gonna throw it out, the chinese will pick it up and ascend",sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,all_sexist
sexism2022_english-6173,"LOL, translation: ""I was playing, I'm a pussy"".",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-6204,"She fucked the director to further her career, just like all these #MeToo bitches. End of thread.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-6237,Many Instagram models in Indonesia are whore. Social media simps kill women,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-6250,"Thots and roasties only exist because of income inequality. Imagine being bluepilled and still claiming you're a blackpilled incel. Then again, weren't you a weeb? lmao",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-6336,Tell that bitch to shut up,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-6361,"That is completely different. A man is not losing his value by not being exclusive. In fact it's the opposite. The herd animals women are, they will see a man fucking another women as more desirable than if he was single.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-6369,"ah, those are actresses speaking words written for them -- with the exception of diller who said she wrote 75% of her act -- without men writing for them, they're not funny. case in point: roseanne. can't act and can't write.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-638,she's such a perfect fucking fuckdoll I will forever be jealous til i fucking die,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-6401,Stick a fork in this dumb old demented bitch. She's done,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-6418,"What a fuckin cunt ""vote for women and POC because they are women & POC"" Fuck that whore #kateharding",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-6429,Why do women have no problem telling men to kill themselves for saying hello?,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-6439,[USER] because I grabbed her by the pussy,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-6465,No it has to do with female nature it sounds... learn to play with it... it's easily manipulated into a mans favors,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-6480,she is a 24 carat cunt.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-6649,"Ah, I think they mean, that (((Kikes))) subverted and turned our daughters into WHORES and our sons into SOYGOYBOYZ.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-67,The women in anime are more feminine than **all** women in the West today. FTFY,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-6743,"Its simple, hard core feminist are as attractive as a slug, while conservative woman can cause a man to be speechless.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-6755,"You realize this is mgtow, not the single mother fanclub? Jesus man. Here's a pro-tip. Never send a message until you get a reply. Here's another; stop being thirsty AF and dating single mothers. Go get an escort and stop embarrassing yourself.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-6843,"What seems to be the case is.... if a female puts in her bio “Venmo me and see what happens”, “if you are not rich don’t HMU”, “if you are fat don’t HMU” then it’s perfectly fine but if a guy has some standards, apparently im a piece of shit.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-6874,"The West treats women like small children, i hate the beta males as much as the low IQ herd females.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-6880,This must have been going on for such a long time that women have actually evolved their evil ways through the millenia.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-6906,"What a CUNT. Period. Look that word up in Webster's, and her pic is right there.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-6934,This whore deserves to be shot to death. Women have no control. I hope someone shoots her to death in jail before she goes to trial. UK has the most fucked up feminist society.,sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,all_sexist
sexism2022_english-7019,[USER] Hillary Clinton working to subvert the will of the people and to try and destroy democracy. She along with Obama are the greatest enemies of democracy. That and she's a bitch.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-7028,"You think femoids will listen to whatever you have to say? Maybe you’ll get a platitude or a “well, my friend is short and girls love him.”",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-7036,"government took away all male authority in the home, its all female by default.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-7046,"It's the advanced version of the ""let's take a break"" ploy - keep the beta on the hook while ms. hamster tries to lock in a better prospect.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-7072,"No she's not lmao. IRL ratings are sugarcoated. She might be a 5 or a 6 IRL, but her more accurate PSL (puahate-sluthate-lookism) rating is 4. [URL] Large nose, asymmetric jawline and a strong chin.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-7093,same mainstream trash you do You basically admit this is the mainstream and it's trash? Lol do you want Melania Trump's modelling pictures? Or is she some trashy whore who lives in Slovenia?,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-7103,"As if reading your BS would make me an intellectual. Women are more than willing to date damaged men as long as the guy is hot. They don't care about ""work"", they care about looks. [URL]",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-7111,You know this bitch is gonna keep anything she collects.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-7118,"Different is right. Women are not going to give the same because we don't have the brute force required to do a man's job. But, we can make a home- a beautiful, loving, comfortable home and raise respectful children.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-7153,It probably wanted to suicide but was too much of a pussy.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-7161,Hillary Clinton fucking delivered a damn BlackHawk helicopter to ISIS Leader Baghdadi as a GIFT!!!! How sweet of her!!! The Bitch!,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-7239,"Why did he move out? She's the cheater, she should be forced out.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-7266,Kick her in the cunt!,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-7314,ABDOLUTELY!! Sinema doesn’t even know if she likes dicks or vaginas!! She can’t make decisions that stupid cunt.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-735,Yeah or even if there was a “women tax”. Those bitches would be up in arms,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-740,"Alex Jones smears me and calls me a ""Spirit Cooker"" because he is jealous that I get more pussy than him. Also because I hate Israel. Look at his ex-wife. He bought her every upgrade you could buy. -HRC",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-7424,"I have to admit, the dual tattoos of Haley Joel Osment had me laughing. Then she broke some bitches neck. Things were getting pretty interesting in that gif",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-7438,"This is very true, I've only met 1 women in my entire career that had the passion for software development. Generally, women just aren't suited for the role.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-7440,"They're either devote bachelors, found love in the arms of a female that is actually good, or their dead, (lovesick suicide), or something. Anything but being with you, bitch(es). (I'm responding to the females asking that question.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-7490,Shut it women,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-7584,"#GabFam A Day Without Women idiots following this traitor and terrorist blindly! Hope they all get fired! Watch the entire video, its sickening who American women have chosen to follow [URL]",not sexist,none,none,test,all_sexist
sexism2022_english-7606,That one bitch should care she got suspended...lol it's gonna haunt her later in life,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-7615,"Well, maybe Ms. Archer. But that bitch is scary!",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-7620,The pussy has no more power here. Thats what she cant stand,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-767,"She's a cunt. What do you expect from a cunt? Why do you pretend that a cunt is something other than a cunt? If you talk and talk and talk about the cunt, at the end of the talking she's still a cunt. The same applies to niggers too.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-7682,"""African pride"" , bitch. Still someone help this woman to heal, repent and come back sane. [USER]‍ [USER]‍ [URL]",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-7704,"Citizen Donald Trump was simply pointing out that hollywood women get so wet and excited around millionaire movies stars, they could literally be grabbed by their pussies. (He was right again!)",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,all_sexist
sexism2022_english-7710,Women are addicted to social media.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-7719,"hoe is describing mgtow, but it's only ok when the man is still enslaved by the woman.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-7782,Now how about a picture of her with the club That She Would Have Killed Our Border Patrol Agent With .. F__k the bitch ! [URL],sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-78,"Just proves how low the price of cock is. In a normal dating market, the hamplanet would get the same hate and rejection your average incel gets. But since the price of pussy is so high, even something like her can get a man abover her league.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-7803,Step on her head and shoot her! That is the only way to rid society of these creeps.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-7820,"What a joke, she really needs her meds now, women can’t face reality",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-783,"No where near as bad as the average wife who not just prey's on the husband via divorce court, but destroys children's lives while she's at it.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-7912,"This pretty much reduces men to mere status symbols, but when they admire a well-built female body, women (usually not well-built and attractive) cry about objectification.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-7937,This disgusting disease suckin baby eating jewish olive oil whore fuck pig is an asshole. Fuck her too,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-7938,The View. Empty head emotional woman's daily bitchcraft lesson.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-7968,100% on point. I don't fuck with chicks 30 or over. And especially don't fuck with single moms. What's the point? They're only good to pump and dump.,sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-7972,"only Liberal ladisgiveit up allthe time. Who are the sluts?The ones who ask for condoms on national TV, or the onewho wears her mattress on campus",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-7977,"Yeah dude, most blondes I know put out more and prefer men of color. In is so about the outer game. That being said most blondes are more likely to be bitches if you don't come at them right.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-8000,"Im the kind of guy who doesn't like sticking my dick in tons of women. So waiting after a few dates helped me know if ill be with this girl for a while. But now that im mgtow, im slowly becoming monk because im starting to hate women.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-8074,you are no different than a pussy. fuck off!,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-8078,Strong women scare me.,sexist,3. animosity,3.3 backhanded gendered compliments,test,all_sexist
sexism2022_english-8112,"I don't care if that bitch blew Hitler himself and swallowed, she's still a piece of shit that deserves to hang for her endless crimes against humanity... after a trial of course..",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,all_sexist
sexism2022_english-8150,"Osaka won youth beat old age, 20 vs 37. Serena most likely is doping she has arms bigger than men. Time to hang up the racket Serena and stop being a bitch.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-8188,"so curious,u know the globalist news covering the same whore cases about the women, yeah u know to victimize the men to run their thievery world wide as always these idiots coordinating these trash and u know women re sometimes disgusting whores",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-8197,"You know, maybe being an unattractive virgin in the west these days isn't so bad. The women are awful, and the law encourages/rewards it.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-8210,"Female logic tends to not be very logical, this especially applies to advice they give.",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-8221,"so they couldn't be bothered to put in the effort to look good for their husbands, eh?",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-8225,"Yes but this person I'm arguing with is accusing her of ACTUAL whoring. As in, he actually seems to believe some sort of implicit promise of sex existed.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-823,"dread game is going to make many women shut down emotionally and physically. Not in my experience ymmv but ime lots of women respond VERY strongly to it, it makes them fight for you and even go a little crazy trying to secure your commitment",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,all_sexist
sexism2022_english-8261,"nobody likes a cheater, man or woman. there's literally an entire memes, songs, and movies based around women thotting around and being unloyal",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-8288,"Cris Ridenour, single dad >single dad >dad >no wife >had wife >lost to chad >still protecting these cunts >cucksupreme >thus, single cuck dad 1+1 plz",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-8318,she had an extremely sensitive ex boyfriend that made her go through hell Says every woman ever You need to either hard next or step up the dread game in a hurry,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-8338,No one knows the struggle of young black men like some old white bitch from Arkansas. Yea girl you go. #presidentialdebates,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-8340,She's attention whoring. She got what she wanted and now she's sending you on your way. Just forget about her: she wouldn't have ever come out to meet you anyway.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-8344,"Oh no... man that’s a tough one. If you just want kids maybe get a surrogate and raise your child/children on your own. Whatever you do, don’t knock up some psycho bitch so they can de ball you and drain your bank account.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-8375,"Western women hate men, they want you dead, they want to suck Islamic inbred cock. #Silverman #suicide #misandry #betascum. [URL]",sexist,2. derogation,2.1 descriptive attacks,test,all_sexist
sexism2022_english-8384,"Lol! What was it that got Howard Stern in such hot water a number of years ago - something he said to describe a female BB team I think? ""A bunch of nappy-headed hoes"" if I remember correctly. Horrible thing to say for sure - but it was funny.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-8426,"In this day and age, judges don't need justification to fuck a man over if it helps a woman.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,all_sexist
sexism2022_english-8427,"keep talking, hag",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-8439,"Sons of a bitches... with fake diplomas bought by their rich parents, fake Jet Set diplomats screwing up all over the Planet. University princesses sleeping with foreign exchange students from enemy countries...",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-8451,The Jack Manley/Joseph Costello 6th street videos are everything you need to start hating women.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,all_sexist
sexism2022_english-8491,"Lol Danish Immigration Minister Runs Over Migrant [dumb attention whore] While Fleeing Refugee Mob «… the woman, who ""may have been hit a little,""» [URL] [URL] #EU",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-8536,"Every fucking time. After the trial expires it's always ""what is it you want from this?"" ... it's standard procedure to figure out what value her pussy brings to the table.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
sexism2022_english-863,"Yeah right 🤣🤣🤣. Guys who keep female friends around are guys who dont have good male friends and who have trouble getting laid. We all know your type, you arent convincing anyone buddy.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-8650,Lol being an ugly dyke and an annoying jew are plenty enough reason to find her unwatchable.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-8672,Fucking bitch can’t wait to see her jailed,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,all_sexist
sexism2022_english-874,Yeah CEOs should be 50% women! It is okay that sewage workers are overwhelmingly men. That’s icky. My city got hit by a blizzard this winter. Men cleared the roads and restored power. Women made cocoa and moaned on Facebook.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,all_sexist
sexism2022_english-8908,"At least she is 1000x times more durable than any woman out there, while being sure she wont charge you with false-rape accusations. Not to mention that she wont deny you sex whenever you want as well.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,all_sexist
