rewire_id,text,label_sexist,label_category,label_vector,split,sexism_grade
sexism2022_english-5341,he didn't say who the whore is. he just gave the description of her straight from the bible.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-5354,"holy crap, what a whore she was. yeah, i'm never getting married or involving in emotionally invested relatipnships",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-5361,women lie because it's their nature to do so. only watch their actions.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-5375,dont touch her bitch did you not just see everything else?,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-5384,worse. a whore who overestimates her own value.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-5453,"assuming you're not lying you're a femoid after all, know that your'e in the teenie tiny minority of femoids. and now you're good to go.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-5503,i think i captured all of this perfectly with trailer park meth mom. mt she is starting to get that look some women get in their 40s that is halfway between divorcee cruising for her kids' male friends and tranny.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-5551,"my theory is she shot her boyfriend because he came out as a normal personconservative. she would have killed him, but her pink pussy hat got in the way of her aim.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-5592,"oh boy. 1st they take their guns, then they disarm their chefs. looks like they will all just become vegetarians, tearing their food with bare hands eating like neanderthals until they grow a pair and take this bitch to the woodshed!",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-5649,"if you're truecel, you shouldn't be using tinder or any shit like that. try a church group irl where women are less corrupted.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-5676,we do not accept girls since they can lose their virginity whenever they want maybe try to join other subs like rforeveralonewomen,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-5747,"while i agree that its a clear sign of immaturity, women still speak this way into their late 20's. the more spoiled they are the longer it lasts.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-5787,sluts move around a lot when single. i'm in a big metro area. we get rural girls coming in for the weekend and selling their bodies. no one back home knows what they are upto,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-5790,another explanation is these women are herding post-college. maybe it's a 40-60 yo cat lady effect coming out. does anyone know a college educated woman who flip to democrats?,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-580,"what is there to think about? kill her, kill the friend, dump them into the atlantic ocean with cement. just kidding. dump. that. bitch. hopefully, more men are starting to wake up and go their own way.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-5809,tldr don't be her bitch.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-5864,anything run by women is guaranteed to be run poor.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-5867,yes gotta get creepy on that dance floor. if you sense she has a pulse you gotta go in for the dry hump,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-5925,no thots allowed.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-5928,"does anyone know the cause for this? why do i hate ugly women as much as foids hate ugly men? obviously it's because ugly women have bad personalities, are entitled, hate men, and we can sense that from a mile away. they need to work on themselves.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-5945,"if you can tell if i am trolling or not trolling, then it's not a very good troll. but other times i just hate women. you'll never know.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-595,that black whore won't cook she will see it as beneath her no doubt.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-5972,patience is virtue little one. stay away from the old lady cunts and all your problems will be solved. hehe. you crack me up.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-5977,women feel so guilty over their nature. most women have rape fantasies but are terrified of even being touched by an ugly guy. thats why women in gender studies are such liars. and women hate incels for exposing them.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-5994,i am so sick of this pay gap bullshit. what about the hire gap? if you are up against a woman for a job kiss your chances goodbye. she will get hired 90 of the time.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-6014,"his frame is kinda bad, it looks like he is an ectomorph. he has to eat a shit ton to not look like a stick bug thats why the girls bitch everyone craves the fit endomorph body type the most",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-6060,"the worst is, this cunt probably can't even see her cunt anymore and hasnt in years. has no idea what it looks like",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-6090,"a sane grown male will not have sex with a 15 year old girl lol, either you desperately need testosterone, or you're just salty that you can't get prime teen pussy. that's a fully grown woman.",sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,sexist
sexism2022_english-6107,the kikes must be destroyed women kept the fuck out of politics. 2 very hard to achieve but absolutely necessary things.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-614,"harvest ovaries and put down women when it says this theyre gonna throw it out, the chinese will pick it up and ascend",sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,sexist
sexism2022_english-6173,"lol, translation i was playing, i'm a pussy.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-6204,"she fucked the director to further her career, just like all these metoo bitches. end of thread.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-6237,many instagram models in indonesia are whore. social media simps kill women,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-6250,"thots and roasties only exist because of income inequality. imagine being bluepilled and still claiming you're a blackpilled incel. then again, weren't you a weeb? lmao",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-6336,tell that bitch to shut up,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-6361,"that is completely different. a man is not losing his value by not being exclusive. in fact it's the opposite. the herd animals women are, they will see a man fucking another women as more desirable than if he was single.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-6369,"ah, those are actresses speaking words written for them -- with the exception of diller who said she wrote 75 of her act -- without men writing for them, they're not funny. case in point roseanne. can't act and can't write.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-638,she's such a perfect fucking fuckdoll i will forever be jealous til i fucking die,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-6401,stick a fork in this dumb old demented bitch. she's done,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-6418,what a fuckin cunt vote for women and poc because they are women poc fuck that whore kateharding,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-6429,why do women have no problem telling men to kill themselves for saying hello?,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-6439,because i grabbed her by the pussy,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-6465,no it has to do with female nature it sounds... learn to play with it... it's easily manipulated into a mans favors,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-6480,she is a 24 carat cunt.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-6649,"ah, i think they mean, that kikes subverted and turned our daughters into whores and our sons into soygoyboyz.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-67,the women in anime are more feminine than all women in the west today. ftfy,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-6743,"its simple, hard core feminist are as attractive as a slug, while conservative woman can cause a man to be speechless.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-6755,"you realize this is mgtow, not the single mother fanclub? jesus man. here's a pro-tip. never send a message until you get a reply. here's another stop being thirsty af and dating single mothers. go get an escort and stop embarrassing yourself.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-6843,"what seems to be the case is.... if a female puts in her bio venmo me and see what happens, if you are not rich dont hmu, if you are fat dont hmu then its perfectly fine but if a guy has some standards, apparently im a piece of shit.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-6874,"the west treats women like small children, i hate the beta males as much as the low iq herd females.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-6880,this must have been going on for such a long time that women have actually evolved their evil ways through the millenia.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-6906,"what a cunt. period. look that word up in webster's, and her pic is right there.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-6934,this whore deserves to be shot to death. women have no control. i hope someone shoots her to death in jail before she goes to trial. uk has the most fucked up feminist society.,sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,sexist
sexism2022_english-7019,hillary clinton working to subvert the will of the people and to try and destroy democracy. she along with obama are the greatest enemies of democracy. that and she's a bitch.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-7028,"you think femoids will listen to whatever you have to say? maybe youll get a platitude or a well, my friend is short and girls love him.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-7036,"government took away all male authority in the home, its all female by default.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-7046,it's the advanced version of the let's take a break ploy - keep the beta on the hook while ms. hamster tries to lock in a better prospect.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-7072,"no she's not lmao. irl ratings are sugarcoated. she might be a 5 or a 6 irl, but her more accurate psl puahate-sluthate-lookism rating is 4. large nose, asymmetric jawline and a strong chin.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-7093,same mainstream trash you do you basically admit this is the mainstream and it's trash? lol do you want melania trump's modelling pictures? or is she some trashy whore who lives in slovenia?,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-7103,"as if reading your bs would make me an intellectual. women are more than willing to date damaged men as long as the guy is hot. they don't care about work, they care about looks.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-7111,you know this bitch is gonna keep anything she collects.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-7118,"different is right. women are not going to give the same because we don't have the brute force required to do a man's job. but, we can make a home- a beautiful, loving, comfortable home and raise respectful children.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-7153,it probably wanted to suicide but was too much of a pussy.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-7161,hillary clinton fucking delivered a damn blackhawk helicopter to isis leader baghdadi as a gift!!!! how sweet of her!!! the bitch!,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-7239,"why did he move out? she's the cheater, she should be forced out.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-7266,kick her in the cunt!,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-7314,abdolutely!! sinema doesnt even know if she likes dicks or vaginas!! she cant make decisions that stupid cunt.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-735,yeah or even if there was a women tax. those bitches would be up in arms,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-740,alex jones smears me and calls me a spirit cooker because he is jealous that i get more pussy than him. also because i hate israel. look at his ex-wife. he bought her every upgrade you could buy. -hrc,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-7424,"i have to admit, the dual tattoos of haley joel osment had me laughing. then she broke some bitches neck. things were getting pretty interesting in that gif",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-7438,"this is very true, i've only met 1 women in my entire career that had the passion for software development. generally, women just aren't suited for the role.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-7440,"they're either devote bachelors, found love in the arms of a female that is actually good, or their dead, lovesick suicide, or something. anything but being with you, bitches. i'm responding to the females asking that question.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-7490,shut it women,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-7584,"gabfam a day without women idiots following this traitor and terrorist blindly! hope they all get fired! watch the entire video, its sickening who american women have chosen to follow",not sexist,none,none,test,sexist
sexism2022_english-7606,that one bitch should care she got suspended...lol it's gonna haunt her later in life,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-7615,"well, maybe ms. archer. but that bitch is scary!",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-7620,the pussy has no more power here. thats what she cant stand,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-767,"she's a cunt. what do you expect from a cunt? why do you pretend that a cunt is something other than a cunt? if you talk and talk and talk about the cunt, at the end of the talking she's still a cunt. the same applies to niggers too.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-7682,"african pride , bitch. still someone help this woman to heal, repent and come back sane.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-7704,"citizen donald trump was simply pointing out that hollywood women get so wet and excited around millionaire movies stars, they could literally be grabbed by their pussies. he was right again!",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,sexist
sexism2022_english-7710,women are addicted to social media.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-7719,"hoe is describing mgtow, but it's only ok when the man is still enslaved by the woman.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-7782,now how about a picture of her with the club that she would have killed our border patrol agent with .. f__k the bitch !,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-78,"just proves how low the price of cock is. in a normal dating market, the hamplanet would get the same hate and rejection your average incel gets. but since the price of pussy is so high, even something like her can get a man abover her league.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-7803,step on her head and shoot her! that is the only way to rid society of these creeps.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-7820,"what a joke, she really needs her meds now, women cant face reality",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-783,"no where near as bad as the average wife who not just prey's on the husband via divorce court, but destroys children's lives while she's at it.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-7912,"this pretty much reduces men to mere status symbols, but when they admire a well-built female body, women usually not well-built and attractive cry about objectification.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-7937,this disgusting disease suckin baby eating jewish olive oil whore fuck pig is an asshole. fuck her too,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-7938,the view. empty head emotional woman's daily bitchcraft lesson.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-7968,100 on point. i don't fuck with chicks 30 or over. and especially don't fuck with single moms. what's the point? they're only good to pump and dump.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-7972,"only liberal ladisgiveit up allthe time. who are the sluts?the ones who ask for condoms on national tv, or the onewho wears her mattress on campus",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-7977,"yeah dude, most blondes i know put out more and prefer men of color. in is so about the outer game. that being said most blondes are more likely to be bitches if you don't come at them right.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-8000,"im the kind of guy who doesn't like sticking my dick in tons of women. so waiting after a few dates helped me know if ill be with this girl for a while. but now that im mgtow, im slowly becoming monk because im starting to hate women.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-8074,you are no different than a pussy. fuck off!,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-8078,strong women scare me.,sexist,3. animosity,3.3 backhanded gendered compliments,test,sexist
sexism2022_english-8112,"i don't care if that bitch blew hitler himself and swallowed, she's still a piece of shit that deserves to hang for her endless crimes against humanity... after a trial of course..",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-8150,"osaka won youth beat old age, 20 vs 37. serena most likely is doping she has arms bigger than men. time to hang up the racket serena and stop being a bitch.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-8188,"so curious,u know the globalist news covering the same whore cases about the women, yeah u know to victimize the men to run their thievery world wide as always these idiots coordinating these trash and u know women re sometimes disgusting whores",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-8197,"you know, maybe being an unattractive virgin in the west these days isn't so bad. the women are awful, and the law encouragesrewards it.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-8210,"female logic tends to not be very logical, this especially applies to advice they give.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-8221,"so they couldn't be bothered to put in the effort to look good for their husbands, eh?",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-8225,"yes but this person i'm arguing with is accusing her of actual whoring. as in, he actually seems to believe some sort of implicit promise of sex existed.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-823,"dread game is going to make many women shut down emotionally and physically. not in my experience ymmv but ime lots of women respond very strongly to it, it makes them fight for you and even go a little crazy trying to secure your commitment",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,sexist
sexism2022_english-8261,"nobody likes a cheater, man or woman. there's literally an entire memes, songs, and movies based around women thotting around and being unloyal",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-8288,"cris ridenour, single dad single dad dad no wife had wife lost to chad still protecting these cunts cucksupreme thus, single cuck dad 11 plz",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-8318,she had an extremely sensitive ex boyfriend that made her go through hell says every woman ever you need to either hard next or step up the dread game in a hurry,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-8338,no one knows the struggle of young black men like some old white bitch from arkansas. yea girl you go. presidentialdebates,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-8340,she's attention whoring. she got what she wanted and now she's sending you on your way. just forget about her she wouldn't have ever come out to meet you anyway.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-8344,"oh no... man thats a tough one. if you just want kids maybe get a surrogate and raise your childchildren on your own. whatever you do, dont knock up some psycho bitch so they can de ball you and drain your bank account.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-8375,"western women hate men, they want you dead, they want to suck islamic inbred cock. silverman suicide misandry betascum.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-8384,lol! what was it that got howard stern in such hot water a number of years ago - something he said to describe a female bb team i think? a bunch of nappy-headed hoes if i remember correctly. horrible thing to say for sure - but it was funny.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-8426,"in this day and age, judges don't need justification to fuck a man over if it helps a woman.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-8427,"keep talking, hag",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-8439,"sons of a bitches... with fake diplomas bought by their rich parents, fake jet set diplomats screwing up all over the planet. university princesses sleeping with foreign exchange students from enemy countries...",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-8451,the jack manleyjoseph costello 6th street videos are everything you need to start hating women.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-8491,"lol danish immigration minister runs over migrant dumb attention whore while fleeing refugee mob the woman, who may have been hit a little, eu",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-8536,every fucking time. after the trial expires it's always what is it you want from this? ... it's standard procedure to figure out what value her pussy brings to the table.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-863,"yeah right . guys who keep female friends around are guys who dont have good male friends and who have trouble getting laid. we all know your type, you arent convincing anyone buddy.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-8650,lol being an ugly dyke and an annoying jew are plenty enough reason to find her unwatchable.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-8672,fucking bitch cant wait to see her jailed,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-874,yeah ceos should be 50 women! it is okay that sewage workers are overwhelmingly men. thats icky. my city got hit by a blizzard this winter. men cleared the roads and restored power. women made cocoa and moaned on facebook.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-8908,"at least she is 1000x times more durable than any woman out there, while being sure she wont charge you with false-rape accusations. not to mention that she wont deny you sex whenever you want as well.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-8979,"exactly my point. if you're a woman it's practically stupid not to capitalize as much as possible on the situation. you're encouraged to destroy your own family, take your kids away from the father and try to catch another beta as fast as possible.",sexist,3. animosity,3.4 condescending explanations or unwelcome advice,test,sexist
sexism2022_english-8995,"lol more like the bitch doesn't want to be on record lying to congress so we could martha stewart her ass, just fucking hang her from a lamp post as an example",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-9026,all females must take collective responsibility for false rape accusations!,sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,sexist
sexism2022_english-9030,"guess who's birthday, which lord and savior that one women in that video from comet children and bondage was referencing. guess who the hell that disgusting bitch was fucking referencing! pizzagate guess what month where fucking in right now.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-9033,look at this roastie cunt foid's face it's a picture of a teenage girl. i thought they liked teenage girls? how can a literal child be a roastie already?,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-9041,she lowers her prices with kids. hang the pedo bitvch,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-9044,what a bloody simp he must had his penis cut off after this. what a fucking simp disgrace to men. i would have killed that women right there.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-9061,well.. from taking a look at her instagram.. shes a complete whore,sexist,2. derogation,2.2 aggressive and emotive attacks,test,sexist
sexism2022_english-9084,"depth of a woman's personality dogs, netflix, alcohol, selfies, makeup",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-909,"if it happens, it will be the final nail in the coffin of any kind of real equality, when women's bodies literally become for sale. well, incels would agree with you there, that a sex robot is indistinguishable form a real woman.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-9149,you have no idea what you are talking about. just another pussy making excuses for the world you're not fixing.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-9152,naaa! what cunt?,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-9199,some of these women get fucked by their dogs for goodness sakes.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-9254,it is becoming so blatant now. men are demonized while women are praised for literally everything. men's problems are thrown under the bus while female problems are put at the forefront of everything even when the problem affects men more.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-9258,"bitch deserves to be beaten only because she said that line, i just hate these kind of people, oh he's done something wrong but you can't do it to him because he is x, like honestly.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-9291,and the vast majority of those disdainful individuals happen to be women,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-9303,"there was an experiment where the scientists were introducing the value of the money to monkeys or chimpanzees. just little shiny discs they could trade for food and things. it didn't take the females long to start selling sex. well, there you go.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-9363,"she got trolled so hard, women shuoldn't be allowed on the internet",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,sexist
sexism2022_english-9403,let the females die from the elements as punishment for their slut nature.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-9415,this is why you make a move within the first 15-20 minutes of arriving. if you wait hours and hours before you try to kiss her she's gonna wonder if something's wrong with her or if you're just a pussy.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-9427,dont hate women i just understand the price that is paid being with them not sex and its not worth it...at all.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-9511,finally a thing hoes are good for!,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-9513,"women have wielded the power of their pussy from the dawn of man until we are extinct, and women will likely bring about the extinction.",sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-9561,they want a husband that does diy and manly tasks but they don't sleep with them.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-9568,"how dare you treat gay people and women as humans, shitlord? i for one will side with the people honor killing gay people and women. it's about social justice.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,sexist
sexism2022_english-959,pimps need thots?,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-9599,some time ago i was talking to a girl and it went well. she was talking about her hoe phase and i instantly ghosted her. fuck that.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-9615,crazy young mothers want attention for themselves so they come up with this transgender bullshit. fathers have to step up and tell their crazy wives to knock it off.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-9692,go for more traditional women. they cheat at a far lower rate than city girls.,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-9809,why is she in cadet uniform? take her ass back to the kitchen!,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-9835,she's an attention whore who made her exit upon getting news about big brother.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
sexism2022_english-9850,no lol women want 8 but theyll settle for a 5 if thats what you want to be,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,sexist
sexism2022_english-9907,more proof females are not good leaders,sexist,2. derogation,2.1 descriptive attacks,test,sexist
sexism2022_english-9931,lol yeah i saw that...bitch was a fucking whale....and still found saps to fuck her on the regular....fucking eww,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,sexist
sexism2022_english-9937,twitter is my side bitch gotem,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,sexist
