rewire_id,text,label_sexist,label_category,label_vector,split,consensus
sexism2022_english-6316,"Check videos. Indian woman can put any male in prison with a simple lie. Some woman did that to a taxi guy to joy pay the bill. She even beat herself. Thanks god, the guy had a camera.",not sexist,none,none,test,mixed
sexism2022_english-6353,girls who come here love the drama and intrigue of the crazy and aggressive incels. incel game a thing when?,not sexist,none,none,test,mixed
sexism2022_english-6442,"""Listen I'm not shaming people for their looks, but I am though. Give an ugly guy a chance, he thinks he rules the world"" I know this is not very Christian but her head would look nicely on a spike",sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,mixed
sexism2022_english-6450,"Haha that could happen, unless he totally gets engulfed by pussy that he cuts me off.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-647,"I picture the life of an incel as being like Peter Parker in Sam Raimi's Spiderman 2 without the Spiderman powers. If most women had to live like that they'd go full ""Elliot Roger"" in about ten minutes.",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-6597,Where do you meet 9's and 10's? Are these girls you're mostly cold approaching?,not sexist,none,none,test,mixed
sexism2022_english-6599,Too bad the empty barrel is too stupid to realize that Gen. Kelly destroyed her at the press conference.,not sexist,none,none,test,mixed
sexism2022_english-6609,"Kind of lost me there Stacy is just a hot girl, has nothing to do with hair color, the most Giga Stacey of all time has dark hair and so do many other Stacies Also Charli is a kid lol",not sexist,none,none,test,mixed
sexism2022_english-6620,"One, she is 15, uglier than me, femlet, fat, and already has orbiters. Fuck this clown world",not sexist,none,none,test,mixed
sexism2022_english-6629,Well then good because someone has to knock her ass back in line when she acts like a woman and posts bullshit about her (((based minorities))). If someone is not white they are NOT one of us.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-6642,"Who the hell are you? I like the tone of this :-) I often say 'so, what's your story?' to girls and I imagine it kinda has the same effect: they suddenly feel the pressure to qualify to you why they are interesting to talk to. Good times!",not sexist,none,none,test,mixed
sexism2022_english-665,Serves the cunt right. Indian women are one of the biggest whores on this planet. I find them disgusting and repulsive.,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-6653,"True, but the dark can hide terrors. Plus it's still better to go in a group if possible, I just think solo bug out is not with the risk. Of course I'm thinking about my wife and kids but a lone man could make I think. At least for a while.",not sexist,none,none,test,mixed
sexism2022_english-6693,"Granny, just answer the question, please. I am sure it triggers women a lot since they are self-conscious about their weight much more than about their N count lol",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-6736,"Like the ""stunning and brave"" woman that """"""stopped the police"""""" by showing her pussy. As if police was there only for her...",not sexist,none,none,test,mixed
sexism2022_english-6741,Out of boredom I decided to read quite a few of the posts from cheeky monkey. My wife and I can't decide whether it's 1. A teenage girl or 2. Just a cunt I know it's possible to be both but I'm guessing it's 1 and my wife says 2.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-6761,Every time I hear a woman say 'I don't care.' I immediately know the opposite is true.,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-6774,Ass of the Century we need women like this in congress,not sexist,none,none,test,mixed
sexism2022_english-6776,"No, data shows that women think 80% of men are ‘below average’.",not sexist,none,none,test,mixed
sexism2022_english-679,It's a life fuel to see foids get really offended,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-6795,Don't run away like a little [jewish] girl.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-6804,Ewww gross! You know she starved children right? Yup she imposed a school lunch program that no kid or reasonable.human would eat. I'm still convinced shes a man.. she could break Obama in half. Obama is half the man she is. Lol,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-6808,#TheView is trying to keep professional slut #StormyDaniels and her sidekick attorney relevant by having them on The View. And on a segment called “The Political View” nonetheless 😂,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-6817,"I'd rather have Sigourney Weaver type female characters over the current style of women in movies. She wasn't a Mary Sue, she didn't have these overpowered abilities and she couldn't take on 20 men at a time.",not sexist,none,none,test,mixed
sexism2022_english-6828,"...because if she doesn't do what Soros & Clowns told her to do, it will be SHE who winds up dead. Long list, KKKamala. Why don't you just step down?",not sexist,none,none,test,mixed
sexism2022_english-6836,"Yeah but come on TRP/manosphere are outliers, the mainstream does not see this much whining about women. Men still want to get laid and even have relationships as much as ever.",not sexist,none,none,test,mixed
sexism2022_english-6846,""" I finally found muh nawalt princess. I'm in a much better place"". Yea, setting yourself to get taking advantage of AGAIN. This girl you're with will take EVERYTHING this time. Fuck.",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-6848,Those women probably virtue signal about hating toxic masculinity,not sexist,none,none,test,mixed
sexism2022_english-6944,"Given the nature of WW2 and the associated draft dodging, in the part of white girls. The game is a spit on the face of anyone who isn't a white woman.",not sexist,none,none,test,mixed
sexism2022_english-6966,"1) the “you’re an incel” insult only works on actual incels, so uhh, nice attempt I guess 2) you’re calling me out because I’m insulting women. Therefore you are in fact, defending them",not sexist,none,none,test,mixed
sexism2022_english-6974,It's always low tier girls too 6/10 rainbow bowl cut freckles and those horrible glasses.,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-6977,"From this moment on you are a rock. You absorb nothing, you say nothing, and nothing breaks you. Except for the say nothing part. Be playful and cocky with her. This is your frame.",not sexist,none,none,test,mixed
sexism2022_english-6980,"Yeah mate , in my 3+ years working in IT i have learned almost all the older ladies that work in this line have an agenda of their own and they seem to target/bully the weakest person in this office just to feel better about themself",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-7003,Sounds like the only sensible thing to do is don't let Male or female brown people ever see or get near white women. The female is going to get insanely jealous and the Male is going to try to rape her... Not a good situation.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-7005,"Are your chromosomes XX? If so, you're 100% female.",sexist,3. animosity,3.4 condescending explanations or unwelcome advice,test,mixed
sexism2022_english-7026,"""Further, she also worries that evaluations of math skills can perpetuate discrimination against minorities, especially if they do worse than their white counterparts."" << she can't tell ""discrimination"" from ""objective failure"" [URL]",sexist,3. animosity,3.4 condescending explanations or unwelcome advice,test,mixed
sexism2022_english-7065,"If you want to be like women, go squat in the woods and piss.",not sexist,none,none,test,mixed
sexism2022_english-709,"LTR's are good if you both have similar goals, both earn good money and she likes being number 2. You can really get ahead in life and crush it",not sexist,none,none,test,mixed
sexism2022_english-7096,"Well, feminists also don't like women they consider prettier than them. So there's that.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-710,AT first i was like 6mins 30secs Aint no one got time for that... then i skipped to her getting tazed... all of a sudden I got 6mins 30secs freed up,not sexist,none,none,test,mixed
sexism2022_english-7121,[USER] Actually she doesn't kill them - she just sucks the souls out of them for nourishment after she takes her meat suit off.,not sexist,none,none,test,mixed
sexism2022_english-7141,"give her a disappointed look, shake your head, and say ""minus one."" then walk away and re-initiate the interaction later.",not sexist,none,none,test,mixed
sexism2022_english-7155,"+ 1 on the ""Not being able to bang your neighbors wife"" comment.",not sexist,none,none,test,mixed
sexism2022_english-7156,"best solution is this; buy a fleshlight, rent a pros, have the whore hold the fleshlight above her pussy, pound away and hold her tits. Brutal. I love it.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-718,Your woman is not all women. awalt > How are the threesomes coming along? can't complain > Hire any more hookers? still just the one,not sexist,none,none,test,mixed
sexism2022_english-7190,"Tbf such a bitch can't love anyone but herself. Incels also want a relationship, not just sex.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-7207,Here on the Oregon coast it doesn't snow. It's colder than a witch's titty though!,not sexist,none,none,test,mixed
sexism2022_english-7224,Give me an example because I can't just start touching a girl without talk (or can I)?,not sexist,none,none,test,mixed
sexism2022_english-7226,"If wealth and status were the deal-maker, women would fuck on the first date since most guys start bragging about their jobs 5 mins in. ... when was the last time you dated someone? This is the norm if you have a good job like myself.",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-7251,"She should have known better. I wonder why some female teachers do not take their marriage vows seriously?! also what does a young boy have to offer, he has no experience.",not sexist,none,none,test,mixed
sexism2022_english-7252,"You’re right, friendship and setting boundaries is what’s more important than a chick",not sexist,none,none,test,mixed
sexism2022_english-7281,Concealed carry for women!!! “PURSES ARE FOR LIPSTICK!” [URL] #2A #yougotthis #concealedcarry,not sexist,none,none,test,mixed
sexism2022_english-7317,When she lists all of her baggage as cutesy attributes on #Tinder. #TinderThots - Part 923,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-7354,You mean women ARENT masturbating to pictures of men doing the dishes????,not sexist,none,none,test,mixed
sexism2022_english-7356,"The lawyer chick will shoot down the McDonald's guy, every time, no matter how he looks. That's just the world that we live in. Agree to disagree, I suppose.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-7359,This woman is just stupid. [URL],sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-7362,"You know, boys, a nuclear reactor is a lot like a woman. You just have to read the manual and press the right buttons. ~Homer Simpson",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-7363,Only way is if 10 times tougher than any male then. Her beauty is a deficit in this career. Just honest. It takes one bad ass mother to be a seal and she would have to had them all their asses to be included in that club.,not sexist,none,none,test,mixed
sexism2022_english-7375,You consider a girl that has sex with her boyfriend slutty? Why? Isn't monogamy sort of the opposite of slutty?,not sexist,none,none,test,mixed
sexism2022_english-7402,Very far past. We cannot ignore that women *did* have it worse before the Industrial Age.,not sexist,none,none,test,mixed
sexism2022_english-7408,she is untermensch,not sexist,none,none,test,mixed
sexism2022_english-7425,To minimize the percentage of deleterious mutations in your offspring so their genetic fitness is maximized for finding a mate and procreating further; you idiot woman.,not sexist,none,none,test,mixed
sexism2022_english-7437,"I am not asking for a lot, just a mid 20s female not overweight just like me. But nope no one, I guess the politic and hobbie doesn’t match with them whilst I don’t even have such requirement at all. When I am be nice just a creepy r/niceguys.",not sexist,none,none,test,mixed
sexism2022_english-7455,Kick the trans in her man eat,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-7504,"The only one I now to be innocent is Jordan Chariton, a conclusion I reached after listening to his accuser get interviewed by H.A. Goodman. He still should have been fired though, but he didn't do anything wrong to her.",not sexist,none,none,test,mixed
sexism2022_english-7511,"Solid RP truth. I like you. Hell, you can come over and fuck my sister.",not sexist,none,none,test,mixed
sexism2022_english-7533,The freakin' citadel has accepted a muslim woman who wants to force them to let her wear her hijab. [URL] #MAGA#BanIslam,not sexist,none,none,test,mixed
sexism2022_english-7549,You really are fucked in the head boy. To say evil doesn't exist is like saying you've never had a shit. Anything more you want to add you Degenerate twat. Fuck you and Israel.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-7554,"I know but the pointy, tasseled boob thing she's wearing... I couldn't resist.",not sexist,none,none,test,mixed
sexism2022_english-7561,So how did men reproduce before the female virus kicked in?,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-7597,Damn. This response just seems of female entitlement.,not sexist,none,none,test,mixed
sexism2022_english-7605,"Mate, I'm self quarantining myself away from women, thanks for the warning. These chick's are so good looking I'm afraid I might be putty in their hands.",not sexist,none,none,test,mixed
sexism2022_english-7621,It is mind boggling how much these normies worship females,not sexist,none,none,test,mixed
sexism2022_english-7642,what do you think about that ? Should i pay her ? Pay whatever she's minimally entitled to legally but kick her ass to the curb.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-7647,Typical praising of women and bashing of men. They're so predictable. And dumb.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-766,"Thank you for giving these examples. It seems that whilst helping women gain status society forgot men, which is incredibly sad. I hope society realises its mistakes and sorts them out.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-7675,"No. They wait for a man to build something really nice, then get the federal government to take half and give it to women because it's wrong to keep a gender out, followed immediately by creating all female versions.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-7708,Let's sum this up: Jews get the oven. Jew lovers get the rope. Single mothers get the rope. Freudian psychologists get the oven. Merchant thirsters are niggers.,sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,mixed
sexism2022_english-773,"Damn don’t do that to yourself. It sounds like sex is important to you so if a girl isn’t having sex with you by the 5th or 6th date at most, just move on. Check out the dicarlo escalation method",not sexist,none,none,test,mixed
sexism2022_english-7730,she admitted somewhere to be a sex worker... nothing against sex workers but you know... yikes,not sexist,none,none,test,mixed
sexism2022_english-7757,I hate her.,not sexist,none,none,test,mixed
sexism2022_english-7759,"Lady Justice carries a sword. Take away the sword, she is left with the scales. But grocers, also, carry scales.",not sexist,none,none,test,mixed
sexism2022_english-7809,Always follow the money. You think the government is gonna pay for tens of thousands of new born chad babies per week till they reach adulthood?,not sexist,none,none,test,mixed
sexism2022_english-7825,"It’s more plausible than the retardation the cucks are currently pushing about merkel being Hitler’s daughter, but still absurd AF.",not sexist,none,none,test,mixed
sexism2022_english-7851,"This lady needs to be grounded, when woman acts way above her objective value it leads to destruction of society. She wants chad thundercocka with merc but she doesnt deserve a taxi driver. What a disgusting human being.",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-7860,She’s def no victim as he didn’t rape her She’s married & cheats on her husband Bad judgment personally & professionally Period,sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,mixed
sexism2022_english-7873,"You know who are the worst type of feminists? It is the male feminists like you. MRAs do not hate women. We hate feminists. Nearly 1/3rd of them are males. In fact, male feminists are way worst than female feminists.",sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-7876,I have a gas chamber for her. Also for the other 649 MPs.,not sexist,none,none,test,mixed
sexism2022_english-7879,"But there are no lesbians. She's in high school, she'll work up to dudes eventually. I'm joking in a fashion but apparently in Japan I heard lesbian teens are considered normal, and that they will grow out of it.",not sexist,none,none,test,mixed
sexism2022_english-7888,How great is this pic of Duterte with some of his troops? I usually am not in favor of female soldiers but I may make an exception here,sexist,3. animosity,3.3 backhanded gendered compliments,test,mixed
sexism2022_english-7902,This is what happens to guys who don't get pussy.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-7904,a violent niggerette. McDonalds could make hamburgers out of her. At least then a few burgers would have some meat,not sexist,none,none,test,mixed
sexism2022_english-7934,If you’re 6’3” chad with a 2” dick she will find another chad. Maybe not an incel but fuck I can sympathize.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-7984,Guys! Red just said he likes his dog better than women! Incels would totally fuck a dog over a cum-faced Stacy. That is the blackest of dogpills. Or the doggest of blackpills?,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-8034,"On one hand, yeah, putting a woman in the North African theater of WWII is fucking stupid. On the other hand she's a total smoke show.",sexist,3. animosity,3.3 backhanded gendered compliments,test,mixed
sexism2022_english-8047,"""Weeze knows how to handle Uppity White Women"" Don't be an uppity white woman in Louisianan. [URL]",not sexist,none,none,test,mixed
sexism2022_english-808,"Her mother should have been schooled, on the proper use of a clothes hanger.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-8080,let her keep her rotted labia. im sick of MADONNAS FUCKING GENITALS,not sexist,none,none,test,mixed
sexism2022_english-8091,People need to be attracted to each other physically to be in a relationship. > Most women don’t get sexually excited at the sight of Chad Citation needed.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-810,My sausage brings all the girls to the yard #sausage,not sexist,none,none,test,mixed
sexism2022_english-8115,Never LTR club girls. Fucking stupid. I dont even care about her bullshit story.,not sexist,none,none,test,mixed
sexism2022_english-8173,"I don’t even believe in everything TRP preaches, but this story is not an exception to what they say. That pussy must have been something dangerous for you to keep going back to her like she had you on a line.",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-8180,"you are mistaken, they don't want equality. They only want privileges without matching responsibilities.",not sexist,none,none,test,mixed
sexism2022_english-820,"Any ""romance"" story written by a woman pretty much revolves around her getting pummeled by a Chad or two.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-8212,I think most women choose to keep their unwanted babies.,not sexist,none,none,test,mixed
sexism2022_english-8218,Trump is Bibi's bitch-boi! White Helmets Plotting False Flag Chemical Attack in Southern Syria – Sources [URL] #syria #bibisbitch,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-8224,I kind of want to make a troll account and just posed women or trash and get it report it and see if it's taken down just to see,not sexist,none,none,test,mixed
sexism2022_english-8237,"you bring in immigrants who do nothing but hate and cause violence,but your own people are supposed to just accept that.hang this traitor witch.",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-8281,"She named her child ""Hosanna"", do you expect healthy human behaviour from her? She is a textbook white trash from what i can see.",not sexist,none,none,test,mixed
sexism2022_english-8286,"In California, a man convicted of 2 rapes was hired as security guard at a rape crisis center. Because every woman deserves a fair and equal chance of being raped. [URL] #MAGA #LiberalLogic",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-829,How long will it take a woman to mentally move on from the situation? Cause they're fond of bringing up shit from before my ancestors,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-8317,book example of not giving a fuck about women,not sexist,none,none,test,mixed
sexism2022_english-8333,From my exp my friends with the highest success rate with the ladies are the ones who treat and talk to woman like shit.,not sexist,none,none,test,mixed
sexism2022_english-8346,So you're saying Chinese women are gold diggers and others races arent? You're just moving one uncomfortable conclusion to another uncomfortable conclusion.,not sexist,none,none,test,mixed
sexism2022_english-8349,He also claims that he NEVER gets rejected and can bang literally any girl he wants. Imagine that!!? See a perfect 10? I choose to go and pull her and I know with 100% I can't fail. LOL [URL],not sexist,none,none,test,mixed
sexism2022_english-8351,But then who will fuck your mom and little sister?,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-8391,"It's so nice to see these ideas delivered unapologetically, with no concern given to the poor hurt feelings of the feminists who are wrong about them. I'd love to send this blogger some flowers. (Or she might prefer weed. Or catnip.)",not sexist,none,none,test,mixed
sexism2022_english-8398,In L/S dressed up as Anne and let me beat her with a Der Spiegel newspaper while spraying her with Lysol i would pay good money for that,sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,mixed
sexism2022_english-8409,Amazing what I am hearing on the news this morning. Not even 7am and my blood is boiling. Gonna be one angry bitch old lady today!,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-8411,"Screeching, screaming, yelling....it's fucking embarrassing to the female species.",not sexist,none,none,test,mixed
sexism2022_english-8435,"Salvini spanked her, she liked it...love ya Claudia...",not sexist,none,none,test,mixed
sexism2022_english-8448,Why didn't he just play with the other guys wife whist the dude was smashing his? Instead this guy just watched.....what a beta cuck!,not sexist,none,none,test,mixed
sexism2022_english-8452,"new male successes will arise out of the ashes of lost ones like comic culture, pc gaming, herioc fantasy, boyscouts etc. may they forever remained scorned and ridiculed by women.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-8462,That ho is nothing but a cat's full little box throw her to the dump!,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-8483,Also 35. I had no idea. I thought young girls didn't like guys in their 30s. Is it via OLD?,not sexist,none,none,test,mixed
sexism2022_english-8489,"[USER] Yes, it's one part of the U.N. NWO New Age pkg involving ancient sacred feminine / Mother Earth Gaia worship, etc, to destroy all of mankind. Our enemy has many far reaching tentacles & has been very busy.",not sexist,none,none,test,mixed
sexism2022_english-8503,And toxic masculinity is actually a byproduct of toxic femininity.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-854,"""If an ebil crossdresser (Since it seems that, in the eyes of RadFems, that's all trans people are.) dares go into the cis-woman's holy sanctuary, ya better watch out before ya get raped!"" All I can do is shake my head and sigh...",not sexist,none,none,test,mixed
sexism2022_english-8547,Late Night TV is awash in Liberal Idiocy!!,not sexist,none,none,test,mixed
sexism2022_english-8575,"You know when negotiating for a job you aim high then settle. She's asking for 30/hr when you are trying to figure if giving her 12-14/hr will be enough to be a night manager at BK. It's a ""goal"" of some chicks to brag on, a trophy of sortd",sexist,3. animosity,3.4 condescending explanations or unwelcome advice,test,mixed
sexism2022_english-86,maybe it's just your brain asking you... hey are you over this bitch yet or not? If you're not it will know if you're spending a lot of time thinking about her. Just remind your brain you have better things to worry about.,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-8621,"no he is tall arab Chad lite, I have videos of her naked from when she was a camgirl for a short while",not sexist,none,none,test,mixed
sexism2022_english-8637,shit post in peace here hahaahahhhhahahahhhaahahahahahahahahhhahahhahhahahahahhahaaahahaahhahahahhhahahhaa boyo i got perma banned from here on an alt for telling someone to rope himself nice shitposting in peace. enjoy the female mod cuck.,not sexist,none,none,test,mixed
sexism2022_english-8643,Yeah I've never seen a black women that even compares to Dana.,not sexist,none,none,test,mixed
sexism2022_english-8652,idk seeing normie females come here to laugh at virgins is pretty rude too.,not sexist,none,none,test,mixed
sexism2022_english-8662,"I don’t know who that is, but sounds like she might be loaded so yeah why the fuck not. You can be on the 9-5 for 40 years plan or suck 20 dicks for an hour for $10M plan.",not sexist,none,none,test,mixed
sexism2022_english-8679,She wanted to adopt so that she could play with the child while the husband pays for it.,not sexist,none,none,test,mixed
sexism2022_english-8690,"Isn't it convenient that she doesn't have the video of this guy threatening to kill her! She films every moment of her life, but the one time someone threatens to kill her, it's turned off? Give me a break.",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,mixed
sexism2022_english-8691,A face only his mother could love and of course whatever the hell married him!,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-8692,"Yes, coming from her/media...no surprise. They are no longer in control of the narrative and it drives them crazy.",not sexist,none,none,test,mixed
sexism2022_english-8696,TRUCE OR CONSEQUENCES... Muslim men. like killing other Muslim men... keeps the overpopulation down... and they get more women in their harems....,not sexist,none,none,test,mixed
sexism2022_english-8739,"""...and kill their women and then get away with it scoff-free because sanctuary cities will treat us like first-class citizens in need of special protection from the big bad evil Cheeto Hitler DRUMPFFFFF.""",sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-8805,"Damn right. Contraceptives and carpet bombs. We made 'em, we can take 'em out. It is our right as the reason why they exist in the first place, we are their gods. We can giveth and we can taketh away. / Too far ?",not sexist,none,none,test,mixed
sexism2022_english-8819,"Even if any-she agrees, her feefees will change from moment to moment, so nothing counts (that 'o' is silent).",not sexist,none,none,test,mixed
sexism2022_english-8878,No thank you I've had my self-confidence destroyed by Indian women since birth,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-8889,Most here would fuck her.,sexist,3. animosity,3.3 backhanded gendered compliments,test,mixed
sexism2022_english-8892,It will not stop until women are hurt enough by genital mutilation to decide it is a bad thing. Only then can we move to ban it for boys.,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-8907,"I couldn't care that women don't want trans in women's sports, men aren't allowed any spaces to themselves, now its women's turn. I love the trans community.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-8914,#MaybeSheHitsHer The highest rates of physical abuse occur between lesbian couples. Sorry to ruin the feminists fake fantasy with facts. If they really cared about reducing female victims of violence perhaps they'd address that.,sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,mixed
sexism2022_english-8926,F - FACE: Has it fallen on one side? A - ARMS: Can they raise them? S - SPEECH: Is it slurred? T - TIME... to get her knickers down. The rohypnol has kicked in.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-8981,"If you have broad shoulders and small hips, a semi-chad may be possible. But the fact that you have to ask this question means you have too much Oest anyway ---> wide hips, so no.",not sexist,none,none,test,mixed
sexism2022_english-90,teenagers don't get a levels now they get cellulite and yes Vicky pollard has increased and many bald headed dykes as well we need hufty she was a fuck fest,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-9005,"an aside note, the woman in the middle has some badass calfs! God I hate women who have naturally great calfs.",not sexist,none,none,test,mixed
sexism2022_english-9072,.....im wiggapriveledge yo git ti fuck oota here yo niggapriveledge muthafuck ya on ma turf ya all pay me ho.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-9087,I would pay to see her Ass Cracker. #nsfw,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-9103,"Blacks and Muslims aren't respected by white men and white women marry them. East Asians are ""respected"" by white men and white women don't touch them. Doesn't seem like being respected for low-crime is worth any beans in the darwinian game of life.",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-9116,Dick sexually battered a woman after groping her? Impossible! Dick has to hands to grope with!,sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,mixed
sexism2022_english-9124,"I started to loose attraction to black women in middle school ,they just seem to only date hood niggas",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-9128,"dude but look at from the positive. if one girl is thinking that, think about how many others are too. That's an easy fix for literally the next girl you see. That whole story is a net positive man, you just have to change your perspective on it.",not sexist,none,none,test,mixed
sexism2022_english-915,"One time I approached a group of three girls with a simple ""can I drink with you"" because I was attracted to one of the girls. Her friend tried to 'guard' her until I started hitting on her instead for her personality.",not sexist,none,none,test,mixed
sexism2022_english-9172,"It has always seemed to me that feminists' goal has been to take the ""fem"" out of feminism. That's why I'm not a feminist, I'd prefer to be a woman.",not sexist,none,none,test,mixed
sexism2022_english-9177,U must have quite the gift of gab to do p4p without it coming back to kick ur marriage in the nuts(like blackmail or false rape charge) Good for u. Wut age range are the females who u get with since ur wife refuses to meet ur needs?,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-919,All older women want relationships doesn't matter the app 🤣,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-9190,"I wholeheartedly believe that we all should be using the phrase ""my body, my choice"" in conversations with females. lol.",not sexist,none,none,test,mixed
sexism2022_english-9195,Men are funnier than women---to some other men! &#x200B;,not sexist,none,none,test,mixed
sexism2022_english-920,I've rarely had fun with women that did not involve their vaginas.,not sexist,none,none,test,mixed
sexism2022_english-9207,"I tell any female who complains to me about being single to hand me her phone. I can always, guaranteed find them a date that night AND get the dude to pick them up at a time and place of their choosing. They shut up after that",not sexist,none,none,test,mixed
sexism2022_english-9209,"Girls on social media who say they are christians > Girls who say they go to church > I'm a quiet good wholesome girl *Back with alpha* > ""Its okay God says anal doesn't count"" #TheGreatTriggering",not sexist,none,none,test,mixed
sexism2022_english-9211,"I’ve always have heard it as An “emotional tampon”, which means absorbing all her emotional “discharge”.",not sexist,none,none,test,mixed
